Trip_ID,Customer_ID_x,Driver_ID_x,Pickup_Location_ID,Drop_Location_ID,Start_Time,End_Time,Start_Time_Dim_ID,End_Time_Dim_ID,Day_of_Week_x,Month_x,Quarter_x,Is_Peak_Hour_x,Is_Night_Ride,Is_Weekend,Vehicle_Type_x,Distance_KM,Duration_Minutes,Fare_Amount_INR,Discount_Amount_INR,Final_Fare_INR,Tip_Amount_INR,Surge_Multiplier,Trip_Status,Cancellation_Reason,Payment_Method,Promo_Applied,Trip_Purpose,Driver_Rating_Given,Customer_Rating_Given,Name_x,Gender,Age_Group,City_x,Area_x,Phone_x,Registration_Date,Registration_Channel,Membership_Tier,Is_Active,Preferred_Payment,Preferred_Vehicle,Ride_Type_Used,Total_Rides_x,Rides_Per_Month,Total_Amount_Spent_INR,Avg_Fare_Per_Ride_INR_x,Promo_Codes_Used,Referrals_Made,Rating_Given_to_Drivers,Customer_Rating,Cancellations,Cancellation_Rate_Pct_x,Complaints_Raised,Last_Complaint_Type,Primary_Ride_Purpose,Peak_Hour_Preference,Night_Rides_Pct_x,Weekend_Rides_Pct,Surge_Rides_Pct,Last_Ride_Date,Days_Since_Last_Ride,Name_y,City_y,Area_y,Phone_y,License_Number,Vehicle_Number,Vehicle_Type_y,Vehicle_Age_Years,Fuel_Type,Vehicle_Ownership,Onboarding_Channel,Join_Date,Experience_Years,Verification_Status,Languages_Known,Availability_Status,Shift_Preference,Daily_Online_Hours,Total_Rides_y,Rating_x,Driver_Badge,Acceptance_Rate_Pct,Completion_Rate_Pct,Cancellation_Rate_Pct_y,Total_Earnings_INR,Monthly_Avg_Earnings_INR,Avg_Fare_Per_Ride_INR_y,Incentives_Earned,Penalties_Received,Last_Penalty_Reason,Complaints_Received,Compliments_Received,Peak_Hour_Rides_Pct,Night_Rides_Pct_y,Surge_Acceptance_Pct,Last_Active_Date,Days_Since_Last_Active,Feedback_ID,Customer_ID_y,Driver_ID_y,Reviewer_Type,Feedback_Type,Feedback_Channel,Feedback_Date,Day_of_Week_y,Month_y,Quarter_y,Is_Peak_Hour_y,Rating_y,Sentiment,Comment,Word_Count,Has_Emoji,Issue_Flag,Issue_Category,Follow_Up_Required,Response_Status,Response_Date,Resolution_Days,Escalated,Compensation_Given,Helpful_Votes,Repeat_Feedback
TRIP000189,CUST00824,DRV00407,LOC_MUM_015,LOC_MUM_011,2024-12-22 00:51:52,2024-12-22 01:29:52,TM_202412220051,TM_202412220129,Sunday,December,Q4,No,Yes,Yes,Autorickshaw,19.53,38,638.04,0.0,638.04,0.0,2.0,Completed,,Wallet,No,Medical,4.5,3.5,Nisha Patil,Male,36-45,Pune,Aundh,+91-8451656179,2021-02-24,Web,Gold,No,Card,Mini Cab,Both,184,3.93,62046.04,341.53,24,13,3.5,4.4,18,8.91,3,,Work/Office,Morning (7-10AM),21.4,17.0,5.4,2024-09-06,116,Sanjay Deshmukh,Pune,Baner,+91-9972194576,MH1624925366,MH08IH9532,Autorickshaw,11,CNG,Company Fleet,Agent,2020-12-18,0.6,Verified,Marathi,Online,Flexible,11.6,130,3.1,Bronze,63.7,89.9,12.9,9860.81,1369.56,77.57,14,2,Late Cancellation,6,28,23.4,5.8,92.2,2024-08-08,145,FBK000434,CUST00964,DRV00779,Driver,Vehicle Feedback,Email,2024-06-23 07:32:00,Sunday,June,Q2,Yes,4.5,Positive,"Excellent ride, driver was very polite and professional.",8.0,Yes,No,,No,Resolved,,,No,No,41.0,No
TRIP000190,CUST00725,DRV00168,LOC_PUN_002,LOC_PUN_005,2023-10-11 04:50:32,2023-10-11 05:56:32,TM_202310110450,TM_202310110556,Wednesday,October,Q4,No,Yes,No,Sedan,24.92,66,627.44,0.0,627.44,38.14,1.0,Completed,,Card,No,School/College,4.0,4.8,Deepak Mishra,Male,36-45,Mumbai,Powai,+91-9255788146,2022-07-28,Web,Platinum,No,Wallet,Mini Cab,Both,219,7.41,42630.07,228.05,8,2,3.7,4.7,11,4.78,3,,School/College,Morning (7-10AM),45.4,31.8,9.8,2024-03-27,279,Deepak Gaikwad,Mumbai,Borivali,+91-8912891710,MH0722773319,MH01DX8368,SUV,3,Petrol,Rented,Agent,2021-02-12,1.3,Pending,Marathi+Hindi,Break,Morning (6AM-2PM),5.9,538,2.9,Bronze,78.6,70.3,30.0,162413.49,10411.12,269.97,47,5,Misconduct,4,28,67.0,25.7,36.1,2024-12-07,24,FBK000798,CUST00509,DRV00091,Driver,Vehicle Feedback,SMS,2024-06-29 05:30:00,Saturday,June,Q2,No,2.0,Negative,"Vehicle was in very poor condition, seat was torn.",9.0,No,Yes,Route Issue,Yes,Under Review,2024-07-01 21:30:00,2.0,No,No,2.0,Yes
TRIP000191,CUST00115,DRV00221,LOC_MUM_001,LOC_MUM_005,2024-03-19 20:18:51,2024-03-19 22:02:51,TM_202403192018,TM_202403192202,Tuesday,March,Q1,Yes,No,No,Autorickshaw,27.58,104,510.92,27.04,483.88,0.0,1.0,Completed,,Cash,Yes,Medical,3.4,3.3,Kiran Joshi,Female,26-35,Mumbai,Malad,+91-7223476209,2022-11-05,Referral,Gold,No,Wallet,Sedan,Both,178,6.79,83146.44,467.5,15,9,4.2,4.8,1,0.56,4,,School/College,Night (9PM-12AM),19.6,41.1,24.0,2023-01-18,713,Vinay Thorat,Pune,Viman Nagar,+91-7965864674,MH1621880004,MH03NQ7498,Mini Cab,4,Petrol,Self-Owned,Referral,2023-09-01,6.2,Verified,English,On Trip,Night (10PM-6AM),6.1,3756,3.3,Bronze,74.5,95.3,0.8,624757.73,8397.28,174.55,10,3,Overcharging,8,16,45.9,5.3,94.4,2024-05-19,226,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000192,CUST00056,DRV00219,LOC_PUN_001,LOC_PUN_008,2024-01-30 00:51:54,2024-01-30 01:40:54,TM_202401300051,TM_202401300140,Tuesday,January,Q1,No,Yes,No,SUV,27.09,49,1021.65,0.0,1021.65,0.0,1.25,Completed,,Card,No,Work/Office,4.6,4.4,Arun Reddy,Female,26-35,Mumbai,Chembur,+91-9648611673,2020-03-19,App,Silver,No,Card,Autorickshaw,Cab,98,1.68,61122.81,554.32,14,13,5.0,3.1,19,16.24,1,,Medical,Night (9PM-12AM),32.9,30.7,30.7,2023-06-06,574,Vinay Thorat,Pune,Hadapsar,+91-8178190600,MH3423853660,MH04DZ2505,SUV,9,Petrol,Company Fleet,Agent,2021-02-19,4.4,Verified,Marathi+Hindi+English,Offline,Morning (6AM-2PM),4.8,3046,2.9,Bronze,98.9,75.5,25.4,681725.23,12911.46,253.11,3,3,Misconduct,1,28,27.9,38.9,55.2,2024-12-11,20,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000193,CUST00541,DRV00086,LOC_MUM_011,LOC_MUM_006,2024-11-13 02:19:41,2024-11-13 02:39:41,TM_202411130219,TM_202411130239,Wednesday,November,Q4,No,Yes,No,Sedan,7.51,20,228.51,0.0,228.51,0.0,1.25,Ongoing,,,No,Airport/Station,,,Arun Verma,Female,36-45,Mumbai,Powai,+91-9667923090,2022-08-30,Offline,Gold,Yes,Card,Autorickshaw,Both,166,5.83,10295.31,72.79,28,0,4.7,3.9,3,1.78,0,,Medical,Afternoon (12-3PM),14.4,42.3,22.0,2024-12-11,20,Naresh Jadhav,Pune,Magarpatta,+91-8620464033,MH2721360251,MH20JI6410,Mini Cab,7,Diesel,Self-Owned,App,2020-03-06,4.0,Verified,Hindi,Online,Afternoon (2PM-10PM),12.3,3473,3.3,Bronze,94.3,91.2,13.6,847350.48,17653.13,232.66,8,3,Route Deviation,9,21,39.4,24.4,89.7,2024-03-20,286,FBK000435,CUST00048,DRV00823,Driver,Overall Experience,App,2023-01-27 02:31:00,Friday,January,Q1,No,4.5,Positive,"Quick pickup, shortest route taken. 5 stars!",7.0,No,No,,No,Resolved,,,No,No,2.0,No
TRIP000194,CUST00905,DRV00359,LOC_MUM_011,LOC_MUM_010,2023-10-06 01:19:32,2023-10-06 01:25:32,TM_202310060119,TM_202310060125,Friday,October,Q4,No,Yes,No,Sedan,1.66,6,76.51,0.0,76.51,0.0,1.75,Completed,,Wallet,No,Medical,4.6,3.2,Shreya Reddy,Male,36-45,Pune,Baner,+91-7234744898,2023-06-13,Referral,Bronze,No,UPI,Autorickshaw,Autorickshaw,2,0.11,511.53,249.8,4,13,3.5,3.6,18,90.0,2,,Shopping,Late Night (12-5AM),39.1,35.1,35.1,2024-03-23,283,Manoj Pawar,Mumbai,Malad,+91-9426847382,MH2623962312,MH07HT1749,SUV,10,Petrol,Self-Owned,Referral,2018-08-07,9.4,Pending,Marathi,Offline,Morning (6AM-2PM),8.0,3714,3.7,Bronze,80.2,96.9,4.0,1386900.0,12295.21,397.06,4,4,Overcharging,4,20,30.4,36.0,68.3,2024-09-13,109,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000195,CUST00270,DRV00062,LOC_MUM_015,LOC_MUM_007,2024-11-10 08:35:11,2024-11-10 09:47:11,TM_202411100835,TM_202411100947,Sunday,November,Q4,Yes,No,Yes,Autorickshaw,23.87,72,841.16,0.0,841.16,0.0,2.0,Completed,,Wallet,No,Airport/Station,4.8,4.5,Arjun Joshi,Male,26-35,Pune,Wakad,+91-9241831737,2023-06-07,App,Silver,No,Cash,Mini Cab,Cab,47,2.46,9518.1,214.33,19,10,2.9,3.6,7,12.96,2,,Airport/Station,Morning (7-10AM),40.6,13.9,11.1,2023-01-27,704,Ganesh Mishra,Mumbai,Dadar,+91-9202732481,MH3324161567,MH11WS6347,SUV,1,Petrol,Self-Owned,Referral,2021-09-21,2.9,Verified,Marathi+Hindi,Online,Afternoon (2PM-10PM),13.8,1533,3.3,Bronze,64.9,92.3,8.4,640457.37,18403.95,372.54,32,7,Route Deviation,4,29,46.9,16.1,50.7,2024-05-20,225,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000196,CUST00294,DRV00360,LOC_PUN_015,LOC_PUN_001,2024-07-15 17:07:34,2024-07-15 17:58:34,TM_202407151707,TM_202407151758,Monday,July,Q3,Yes,No,No,Autorickshaw,14.02,51,257.48,0.0,257.48,0.0,1.0,Completed,,UPI,No,Shopping,4.4,4.1,Rahul Verma,Male,36-45,Pune,Baner,+91-8240357880,2023-12-28,App,Silver,No,UPI,Sedan,Cab,71,5.77,5945.33,98.21,14,8,2.9,3.7,1,1.39,1,Late Pickup,School/College,Late Night (12-5AM),27.8,57.4,27.0,2023-11-05,422,Umesh Salunke,Mumbai,Dadar,+91-8801532714,MH1324951057,MH14HX2639,Mini Cab,4,Petrol,Self-Owned,App,2019-02-11,2.6,Verified,Marathi,Offline,Flexible,4.9,947,3.5,Bronze,80.0,86.7,14.4,211690.66,6784.96,212.02,48,3,Misconduct,6,20,47.0,24.0,31.6,2024-07-05,179,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000197,CUST00450,DRV00963,LOC_PUN_007,LOC_PUN_015,2023-10-11 10:51:53,2023-10-11 10:52:53,TM_202310111051,TM_202310111052,Wednesday,October,Q4,Yes,No,No,Mini Cab,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Weather,,No,Leisure,,,Sanjay Patel,Male,36-45,Pune,Hinjewadi,+91-8140655544,2022-08-14,App,Platinum,No,Wallet,Any,Both,230,7.93,34920.13,174.68,24,11,3.1,4.2,0,0.0,3,,Work/Office,Morning (7-10AM),9.7,43.2,38.9,2023-12-23,374,Bharat Shah,Pune,Viman Nagar,+91-7253465203,MH4021906915,MH18OJ9095,Sedan,1,Electric,Rented,Agent,2022-03-01,14.6,Verified,Marathi+Hindi,Offline,Afternoon (2PM-10PM),8.6,7776,3.9,Bronze,70.2,88.8,14.2,2433669.96,13890.81,302.24,31,5,Misconduct,9,7,67.9,20.4,91.6,2024-10-18,74,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000198,CUST00528,DRV00104,LOC_MUM_013,LOC_MUM_008,2024-03-15 23:01:45,2024-03-15 23:50:45,TM_202403152301,TM_202403152350,Friday,March,Q1,No,Yes,No,Autorickshaw,33.17,49,1046.36,0.0,1046.36,0.0,2.0,Completed,,Cash,No,Work/Office,4.8,3.6,Preeti Iyer,Female,26-35,Pune,Viman Nagar,+91-7613281901,2020-11-28,Referral,Platinum,No,UPI,Mini Cab,Both,242,4.86,151451.88,560.43,1,10,3.5,3.7,9,3.59,1,,Medical,Morning (7-10AM),49.4,46.6,10.2,2023-11-01,426,Sagar Salunke,Pune,Hinjewadi,+91-7644255354,MH0524557049,MH04MS2728,SUV,4,Diesel,Self-Owned,App,2021-12-23,4.0,Verified,Marathi+Hindi,Online,Flexible,10.9,866,3.4,Bronze,56.7,81.8,16.3,382019.55,7958.74,444.27,9,6,Misconduct,6,12,41.9,7.9,44.5,2024-06-06,208,FBK000574,CUST00678,DRV00070,Driver,Vehicle Feedback,Call Center,2024-09-24 11:03:00,Tuesday,September,Q3,No,3.0,Neutral,"Average experience, driver was quiet throughout.",6.0,No,No,,No,Resolved,,,No,No,0.0,No
TRIP000199,CUST00942,DRV00106,LOC_PUN_005,LOC_PUN_012,2023-08-23 06:49:31,2023-08-23 07:20:31,TM_202308230649,TM_202308230720,Wednesday,August,Q3,No,No,No,Sedan,10.13,31,650.15,0.0,650.15,2.63,2.5,Completed,,Wallet,No,Medical,3.3,4.2,Divya Kumar,Female,26-35,Mumbai,Borivali,+91-7837032324,2022-04-26,Web,Gold,No,UPI,SUV,Both,145,4.44,67173.56,533.13,22,12,4.8,4.1,18,11.04,0,,Airport/Station,Night (9PM-12AM),8.9,41.7,28.3,2023-03-07,665,Vivek Mane,Pune,Shivajinagar,+91-8892451531,MH0720464962,MH09IG9042,Mini Cab,4,Petrol,Self-Owned,App,2020-01-27,12.7,Verified,Marathi+Hindi,Offline,Morning (6AM-2PM),7.3,2970,4.1,Silver,87.2,70.3,30.0,513889.37,3371.98,180.04,46,2,Overcharging,6,8,50.3,28.5,58.9,2024-10-21,71,FBK000120,CUST00689,DRV00659,Driver,Driver Feedback,In-App Chat,2023-08-26 00:41:00,Saturday,August,Q3,No,4.0,Positive,Vehicle was clean and comfortable throughout the trip.,8.0,No,No,,No,Resolved,,,No,No,39.0,Yes
TRIP000199,CUST00942,DRV00106,LOC_PUN_005,LOC_PUN_012,2023-08-23 06:49:31,2023-08-23 07:20:31,TM_202308230649,TM_202308230720,Wednesday,August,Q3,No,No,No,Sedan,10.13,31,650.15,0.0,650.15,2.63,2.5,Completed,,Wallet,No,Medical,3.3,4.2,Divya Kumar,Female,26-35,Mumbai,Borivali,+91-7837032324,2022-04-26,Web,Gold,No,UPI,SUV,Both,145,4.44,67173.56,533.13,22,12,4.8,4.1,18,11.04,0,,Airport/Station,Night (9PM-12AM),8.9,41.7,28.3,2023-03-07,665,Vivek Mane,Pune,Shivajinagar,+91-8892451531,MH0720464962,MH09IG9042,Mini Cab,4,Petrol,Self-Owned,App,2020-01-27,12.7,Verified,Marathi+Hindi,Offline,Morning (6AM-2PM),7.3,2970,4.1,Silver,87.2,70.3,30.0,513889.37,3371.98,180.04,46,2,Overcharging,6,8,50.3,28.5,58.9,2024-10-21,71,FBK000612,CUST00074,DRV00398,Customer,Vehicle Feedback,Email,2024-05-14 15:18:00,Tuesday,May,Q2,No,4.0,Positive,Smooth ride with no issues at all. Highly recommend.,9.0,No,No,,No,Resolved,,,No,No,0.0,No
TRIP000199,CUST00942,DRV00106,LOC_PUN_005,LOC_PUN_012,2023-08-23 06:49:31,2023-08-23 07:20:31,TM_202308230649,TM_202308230720,Wednesday,August,Q3,No,No,No,Sedan,10.13,31,650.15,0.0,650.15,2.63,2.5,Completed,,Wallet,No,Medical,3.3,4.2,Divya Kumar,Female,26-35,Mumbai,Borivali,+91-7837032324,2022-04-26,Web,Gold,No,UPI,SUV,Both,145,4.44,67173.56,533.13,22,12,4.8,4.1,18,11.04,0,,Airport/Station,Night (9PM-12AM),8.9,41.7,28.3,2023-03-07,665,Vivek Mane,Pune,Shivajinagar,+91-8892451531,MH0720464962,MH09IG9042,Mini Cab,4,Petrol,Self-Owned,App,2020-01-27,12.7,Verified,Marathi+Hindi,Offline,Morning (6AM-2PM),7.3,2970,4.1,Silver,87.2,70.3,30.0,513889.37,3371.98,180.04,46,2,Overcharging,6,8,50.3,28.5,58.9,2024-10-21,71,FBK000766,CUST00306,DRV00861,Driver,Driver Feedback,In-App Chat,2024-04-24 23:42:00,Wednesday,April,Q2,No,4.0,Positive,Clean cab with great music. Enjoyable ride.,7.0,No,No,,No,Resolved,,,No,No,22.0,No
TRIP000200,CUST00542,DRV00581,LOC_MUM_010,LOC_MUM_005,2023-08-12 23:48:11,2023-08-12 23:51:11,TM_202308122348,TM_202308122351,Saturday,August,Q3,No,Yes,Yes,Mini Cab,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,No Driver Available,,No,Airport/Station,,,Shreya Reddy,Female,18-25,Mumbai,Dadar,+91-9361945382,2020-02-04,Referral,Gold,No,Net Banking,Any,Both,131,2.19,82318.08,582.29,26,11,2.8,3.4,16,10.88,4,,School/College,Night (9PM-12AM),7.6,35.0,15.6,2023-05-25,586,Kiran Gupta,Pune,Hinjewadi,+91-8368525325,MH0520638196,MH13PP5731,Autorickshaw,6,Petrol,Self-Owned,Agent,2021-11-22,2.7,Verified,Marathi,Break,Afternoon (2PM-10PM),12.5,752,2.8,Bronze,96.8,74.5,26.6,51888.91,1601.51,64.82,37,2,Overcharging,7,27,30.4,34.9,73.7,2024-03-26,280,FBK000776,CUST00451,DRV00999,Customer,Vehicle Feedback,SMS,2024-07-01 01:44:00,Monday,July,Q3,No,4.0,Positive,"Very punctual pickup, loved the service.",6.0,Yes,No,,No,Resolved,,,No,No,14.0,No
TRIP000200,CUST00542,DRV00581,LOC_MUM_010,LOC_MUM_005,2023-08-12 23:48:11,2023-08-12 23:51:11,TM_202308122348,TM_202308122351,Saturday,August,Q3,No,Yes,Yes,Mini Cab,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,No Driver Available,,No,Airport/Station,,,Shreya Reddy,Female,18-25,Mumbai,Dadar,+91-9361945382,2020-02-04,Referral,Gold,No,Net Banking,Any,Both,131,2.19,82318.08,582.29,26,11,2.8,3.4,16,10.88,4,,School/College,Night (9PM-12AM),7.6,35.0,15.6,2023-05-25,586,Kiran Gupta,Pune,Hinjewadi,+91-8368525325,MH0520638196,MH13PP5731,Autorickshaw,6,Petrol,Self-Owned,Agent,2021-11-22,2.7,Verified,Marathi,Break,Afternoon (2PM-10PM),12.5,752,2.8,Bronze,96.8,74.5,26.6,51888.91,1601.51,64.82,37,2,Overcharging,7,27,30.4,34.9,73.7,2024-03-26,280,FBK000875,CUST00642,DRV00783,Driver,App Feedback,Call Center,2024-10-24 20:44:00,Thursday,October,Q4,Yes,1.0,Negative,Driver was very rude and unprofessional.,6.0,Yes,Yes,App Error,Yes,Escalated,2024-10-27 06:44:00,2.0,Yes,No,20.0,No
TRIP000201,CUST00909,DRV00651,LOC_MUM_005,LOC_MUM_007,2024-02-23 03:02:18,2024-02-23 04:11:18,TM_202402230302,TM_202402230411,Friday,February,Q1,No,Yes,No,SUV,33.54,69,1021.92,82.93,938.99,14.23,1.0,Completed,,Card,Yes,Airport/Station,4.7,3.4,Deepak Joshi,Male,26-35,Pune,Baner,+91-7368798047,2020-05-17,Referral,Gold,No,Wallet,Mini Cab,Both,108,1.92,53712.0,455.58,27,6,3.9,4.4,12,10.0,2,Route Issue,Leisure,Afternoon (12-3PM),42.8,45.6,16.0,2023-03-30,642,Santosh Deshmukh,Mumbai,Dadar,+91-9151850538,MH3723936616,MH08LV6583,Autorickshaw,6,CNG,Rented,Referral,2018-05-26,4.4,Verified,Marathi+Hindi,On Trip,Night (10PM-6AM),9.2,2216,3.5,Bronze,79.2,85.0,15.4,290881.85,5509.13,127.2,31,4,Late Cancellation,5,28,22.7,11.6,79.8,2024-04-23,252,,,,,,,,,,,,,,,,,,,,,,,,,,
TRIP000202,CUST00195,DRV00202,LOC_PUN_012,LOC_PUN_011,2024-10-09 21:23:31,2024-10-09 22:51:31,TM_202410092123,TM_202410092251,Wednesday,October,Q4,Yes,No,No,SUV,21.21,88,1224.09,0.0,1224.09,0.0,1.75,Completed,,Cash,No,Work/Office,4.9,4.3,Arjun Iyer,Male,18-25,Pune,Kothrud,+91-8876688204,2021-10-19,App,Gold,No,UPI,SUV,Both,102,2.62,5139.17,52.97,26,14,3.0,4.6,15,12.82,3,Overcharging,Airport/Station,Morning (7-10AM),20.8,22.4,39.7,2023-11-03,424,Sachin Jadhav,Mumbai,Borivali,+91-7491630493,MH1223792778,MH13LS4687,Sedan,2,CNG,Company Fleet,Referral,2023-12-11,9.2,Verified,Hindi,Online,Afternoon (2PM-10PM),5.3,7169,3.9,Bronze,56.3,96.6,5.1,1620474.11,14678.21,197.55,44,1,Route Deviation,9,12,36.0,29.5,41.7,2024-07-19,165,FBK000582,CUST00803,DRV00813,Driver,Driver Feedback,Call Center,2023-07-01 23:04:00,Saturday,July,Q3,No,4.5,Positive,Smooth ride with no issues at all. Highly recommend.,9.0,No,No,,No,Resolved,,,No,No,4.0,No
TRIP000203,CUST00074,DRV00215,LOC_MUM_004,LOC_MUM_002,2023-03-25 12:12:48,2023-03-25 12:16:48,TM_202303251212,TM_202303251216,Saturday,March,Q1,No,No,Yes,Mini Cab,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Weather,,No,School/College,,,Anjali Mishra,Female,18-25,Mumbai,Bandra,+91-9432794819,2022-05-16,App,Silver,No,UPI,Mini Cab,Cab,84,2.62,15865.97,195.48,28,7,2.6,3.9,16,16.0,4,,Shopping,Evening (5-9PM),18.4,32.5,10.9,2023-12-27,370,Vijay Mishra,Pune,Baner,+91-7455224772,MH2122810791,MH07NT5502,Sedan,9,CNG,Company Fleet,Agent,2022-03-18,9.1,Verified,Hindi+English,On Trip,Morning (6AM-2PM),6.4,4882,2.9,Bronze,81.8,75.9,21.1,1798360.9,16468.51,398.38,11,1,Misconduct,6,5,55.6,16.4,62.3,2024-03-15,291,FBK000469,CUST00847,DRV00066,Driver,App Feedback,In-App Chat,2023-10-23 08:53:00,Monday,October,Q4,Yes,4.5,Positive,"Driver followed all traffic rules, felt very safe.",8.0,No,No,,No,Closed,,,No,No,10.0,No
TRIP000204,CUST00504,DRV00546,LOC_PUN_002,LOC_PUN_012,2023-03-09 01:04:08,2023-03-09 01:52:08,TM_202303090104,TM_202303090152,Thursday,March,Q1,No,Yes,No,Sedan,16.82,48,748.37,141.05,607.32,0.0,1.75,Completed,,Net Banking,Yes,Work/Office,3.2,3.1,Ananya Tiwari,Female,26-35,Mumbai,Andheri,+91-8216391352,2021-11-25,App,Silver,No,UPI,Mini Cab,Cab,50,1.33,27033.74,597.02,14,12,4.7,4.2,0,0.0,3,,Leisure,Evening (5-9PM),41.0,11.8,9.8,2024-01-10,356,Anil Bhosale,Pune,Magarpatta,+91-9757749079,MH1821763409,MH04PJ7273,Autorickshaw,8,Petrol,Self-Owned,Camp,2020-11-17,13.9,Verified,Hindi,Offline,Morning (6AM-2PM),11.3,3475,3.9,Bronze,56.4,96.4,3.5,246617.35,1478.52,71.83,40,5,Misconduct,4,8,27.6,23.9,79.2,2024-09-20,102,FBK000226,CUST00104,DRV00339,Driver,App Feedback,Email,2023-12-20 19:23:00,Wednesday,December,Q4,Yes,4.5,Positive,"Excellent ride, driver was very polite and professional.",8.0,No,No,,No,Resolved,,,No,No,49.0,No
TRIP000204,CUST00504,DRV00546,LOC_PUN_002,LOC_PUN_012,2023-03-09 01:04:08,2023-03-09 01:52:08,TM_202303090104,TM_202303090152,Thursday,March,Q1,No,Yes,No,Sedan,16.82,48,748.37,141.05,607.32,0.0,1.75,Completed,,Net Banking,Yes,Work/Office,3.2,3.1,Ananya Tiwari,Female,26-35,Mumbai,Andheri,+91-8216391352,2021-11-25,App,Silver,No,UPI,Mini Cab,Cab,50,1.33,27033.74,597.02,14,12,4.7,4.2,0,0.0,3,,Leisure,Evening (5-9PM),41.0,11.8,9.8,2024-01-10,356,Anil Bhosale,Pune,Magarpatta,+91-9757749079,MH1821763409,MH04PJ7273,Autorickshaw,8,Petrol,Self-Owned,Camp,2020-11-17,13.9,Verified,Hindi,Offline,Morning (6AM-2PM),11.3,3475,3.9,Bronze,56.4,96.4,3.5,246617.35,1478.52,71.83,40,5,Misconduct,4,8,27.6,23.9,79.2,2024-09-20,102,FBK000249,CUST00268,DRV00271,Driver,Overall Experience,Email,2023-03-27 18:03:00,Monday,March,Q1,Yes,5.0,Positive,"Driver knew the best route, saved a lot of time.",10.0,Yes,No,,No,Resolved,,,No,No,6.0,No
TRIP000205,CUST00070,DRV00590,LOC_PUN_014,LOC_PUN_015,2024-03-18 09:40:04,2024-03-18 09:43:04,TM_202403180940,TM_202403180943,Monday,March,Q1,Yes,No,No,SUV,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Driver No Show,,No,Medical,,,Amit Mehta,Male,26-35,Mumbai,Bandra,+91-7335890754,2020-11-02,App,Bronze,Yes,Wallet,Autorickshaw,Autorickshaw,20,0.39,3848.31,179.25,25,6,3.5,4.6,4,16.67,0,,Airport/Station,Evening (5-9PM),35.9,17.1,29.5,2024-10-19,73,Suresh Gaikwad,Pune,Kharadi,+91-7258397756,MH0622274733,MH01BZ9790,Autorickshaw,2,CNG,Self-Owned,Referral,2021-07-21,10.3,Verified,Hindi,Online,Flexible,14.0,2736,4.0,Silver,71.0,89.8,10.9,354700.06,2869.74,142.0,44,1,Overcharging,0,8,52.0,11.4,87.7,2024-08-21,132,FBK000189,CUST00094,DRV00252,Driver,Driver Feedback,SMS,2024-09-20 17:51:00,Friday,September,Q3,Yes,4.5,Positive,Clean cab with great music. Enjoyable ride.,7.0,No,No,,No,Closed,,,No,No,35.0,Yes
TRIP000205,CUST00070,DRV00590,LOC_PUN_014,LOC_PUN_015,2024-03-18 09:40:04,2024-03-18 09:43:04,TM_202403180940,TM_202403180943,Monday,March,Q1,Yes,No,No,SUV,0.0,0,0.0,0.0,0.0,0.0,1.0,Cancelled,Driver No Show,,No,Medical,,,Amit Mehta,Male,26-35,Mumbai,Bandra,+91-7335890754,2020-11-02,App,Bronze,Yes,Wallet,Autorickshaw,Autorickshaw,20,0.39,3848.31,179.25,25,6,3.5,4.6,4,16.67,0,,Airport/Station,Evening (5-9PM),35.9,17.1,29.5,2024-10-19,73,Suresh Gaikwad,Pune,Kharadi,+91-7258397756,MH0622274733,MH01BZ9790,Autorickshaw,2,CNG,Self-Owned,Referral,2021-07-21,10.3,Verified,Hindi,Online,Flexible,14.0,2736,4.0,Silver,71.0,89.8,10.9,354700.06,2869.74,142.0,44,1,Overcharging,0,8,52.0,11.4,87.7,2024-08-21,132,FBK000657,CUST00474,DRV00635,Driver,Overall Experience,Call Center,2024-10-24 15:24:00,Thursday,October,Q4,No,1.0,Negative,Rude behaviour when I asked for a shorter route.,9.0,No,Yes,App Error,Yes,Resolved,2024-10-25 00:24:00,0.0,No,No,6.0,Yes
